book_id,title,authors,original_publication_year,average_rating,language_code
4835,"Sang Pemimpi (Tetralogi Laskar Pelangi, #2)",Andrea Hirata,2006.0,4.09,ind
4836,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,2004.0,3.77,eng
4837,"Touch & Go (Tessa Leoni, #2)",Lisa Gardner,2013.0,4.05,eng
4838,The Double Bind,Chris Bohjalian,2007.0,3.62,eng
4839,Summer Rental,Mary Kay Andrews,2011.0,3.78,en-US
4840,The Ice Twins,S.K. Tremayne,2015.0,3.68,eng
4841,"The Edge of Always (The Edge of Never, #2)",J.A. Redmerski,2013.0,4.02,eng
4842,The Virgin Blue,Tracy Chevalier,1997.0,3.65,eng
4843,Salt Sugar Fat: How the Food Giants Hooked Us,Michael Moss,2013.0,3.98,eng
4844,"Half Magic (Tales of Magic, #1)","Edward Eager, N.M. Bodecker",1954.0,3.94,en-US
4845,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)","Steve Hockensmith, Jane Austen, Patrick Arrasmith",2007.0,3.47,eng
4846,"Live to Tell (Detective D.D. Warren, #4)",Lisa Gardner,2010.0,4.18,eng
4847,Lilly's Purple Plastic Purse,Kevin Henkes,1996.0,4.2,
4848,"84, Charing Cross Road",Helene Hanff,1970.0,4.19,eng
4849,"Father Mine (Black Dagger Brotherhood, #6.5)",J.R. Ward,2008.0,4.51,eng
4850,Peace Is Every Step: The Path of Mindfulness in Everyday Life,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",1990.0,4.34,eng
4851,"Electric Daisy, Vol. 1 (Dengeki Daisy, #1)",Kyousuke Motomi,2007.0,4.3,ind
4852,Scrappy Little Nobody,Anna Kendrick,2016.0,3.91,eng
4853,The Einstein Prophecy,Robert Masello,2015.0,3.58,en-US
4854,"Started Early, Took My Dog (Jackson Brodie, #4)",Kate Atkinson,2010.0,3.89,eng
4855,Batman: A Death in the Family,"Jim Starlin, Jim Aparo, Mike DeCarlo",1988.0,4.05,eng
4856,TransAtlantic,Colum McCann,2013.0,3.81,eng
4857,"Eternal Kiss of Darkness (Night Huntress World, #2)",Jeaniene Frost,2010.0,4.21,en-GB
4858,"The Spellman Files (The Spellmans, #1)",Lisa Lutz,2007.0,3.88,eng
4859,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,1984.0,4.16,eng
4860,"The Judas Strain (Sigma Force, #4)",James Rollins,2007.0,4.15,eng
4861,Searching for God Knows What,Donald Miller,2000.0,3.92,en-US
4862,The Missing Piece,Shel Silverstein,1976.0,4.27,
4863,Fatherland,Robert   Harris,1992.0,3.96,eng
4864,"Freedomâ¢ (Daemon, #2)",Daniel Suarez,2010.0,4.27,en-US
4865,The Bridge of San Luis Rey,Thornton Wilder,1927.0,3.8,en-US
4866,White Nights,Fyodor Dostoyevsky,1848.0,4.05,eng
4867,"Skin Trade (Anita Blake, Vampire Hunter #17)",Laurell K. Hamilton,2009.0,3.9,en-US
4868,Jesus the Christ,James E. Talmage,1915.0,4.63,
4869,Disney's the Lion King,Don Ferguson,1994.0,4.49,en-US
4870,Shirley,"Charlotte BrontÃ«, Lucasta Miller, collaborative, Jessica Cox",1849.0,3.71,
4871,"Born in Ice (Born In Trilogy, #2)",Nora Roberts,1995.0,4.13,en-US
4872,Villa Incognito,Tom Robbins,2003.0,3.65,
4873,The Sellout,Paul Beatty,2015.0,3.8,eng
4874,"Fables, Vol. 4: March of the Wooden Soldiers","Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",2004.0,4.29,eng
4875,Night School,"Lee Child, Dick Hill",2016.0,3.96,eng
4876,"The Silent Girl (Rizzoli & Isles, #9)",Tess Gerritsen,2011.0,4.13,en-US
4877,Horton Hatches the Egg,Dr. Seuss,1940.0,4.14,eng
4878,"A Shade of Blood (A Shade of Vampire, #2)",Bella Forrest,,4.01,eng
4879,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"Jenna Miscavige Hill, Lisa Pulitzer",2013.0,3.72,eng
4880,Apology,"Plato, James J. Helm",-390.0,4.15,eng
4881,"Preacher, Volume 3: Proud Americans","Garth Ennis, Steve Dillon, Penn Jillette",1997.0,4.27,eng
4882,"The Wolf Gift (The Wolf Gift Chronicles, #1)",Anne Rice,2012.0,3.52,eng
4883,The Little Red Hen (Little Golden Book),"Diane Muldrow, J.P. Miller",1954.0,4.2,
4884,Lethal,Sandra Brown,2011.0,4.04,
4885,The Terror,Dan Simmons,2007.0,4.0,eng
4886,Madeline's Rescue,Ludwig Bemelmans,1953.0,4.24,eng
4887,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime","John Heilemann, Mark Halperin",2010.0,4.1,
4888,"Garden of Shadows (Dollanganger, #5)",V.C. Andrews,1987.0,3.88,eng
4889,"A Perfect Blood (The Hollows, #10)",Kim Harrison,2012.0,4.38,en-US
4890,Joni: An Unforgettable Story,"Joni Eareckson Tada, Joe Musser",1976.0,4.23,en-US
4891,"War of the Twins (Dragonlance: Legends, #2)","Margaret Weis, Tracy Hickman",1986.0,4.11,eng
4892,"Cross Fire (Alex Cross, #17)",James Patterson,2010.0,4.04,eng
4893,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,2000.0,3.84,en-US
4894,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,1978.0,4.13,eng
4895,"Metro Girl (Alex Barnaby, #1)",Janet Evanovich,2004.0,3.6,eng
4896,"Never Never: Part Three (Never Never, #3)","Colleen Hoover, Tarryn Fisher",2016.0,3.48,en-GB
4897,"Second Grave on the Left (Charley Davidson, #2)",Darynda Jones,2011.0,4.29,en-US
4898,Katherine,"Anya Seton, Philippa Gregory",1954.0,4.18,eng
4899,A Short History of Tractors in Ukrainian,Marina Lewycka,2005.0,3.37,en-US
4900,Where They Found Her,Kimberly McCreight,2015.0,3.83,eng
4901,"Industrial Magic (Women of the Otherworld, #4)",Kelley Armstrong,2004.0,4.12,en-US
4902,"Le Petit Nicolas (Le petit Nicolas, #1)","RenÃ© Goscinny, Jean-Jacques SempÃ©",1959.0,4.13,fre
4903,"The Atlantis Plague (The Origin Mystery, #2)",A.G. Riddle,2013.0,3.88,eng
4904,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,"Harold G. Moore, Joseph L. Galloway",1991.0,4.29,eng
4905,Whiteout,Ken Follett,2004.0,3.54,en-US
4906,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,1978.0,4.11,eng
4907,Heat,Mike Lupica,2006.0,3.97,en-US
4908,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,2005.0,3.73,en-US
4909,"N is for Noose (Kinsey Millhone, #14)",Sue Grafton,1998.0,3.97,eng
4910,Just Like Heaven (Smythe-Smith Quartet #1),Julia Quinn,2011.0,3.93,en-GB
4911,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)","Rick Riordan, Tk",2009.0,4.57,
4912,"Catch Me (Detective D.D. Warren, #6)",Lisa Gardner,2012.0,4.17,eng
4913,"The Shop on Blossom Street (Blossom Street, #1)",Debbie Macomber,2003.0,4.04,eng
4914,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",R.A. Salvatore,1992.0,4.12,en-GB
4915,"Night Fall (John Corey, #3)",Nelson DeMille,2004.0,4.07,eng
4916,"Trials of Death (Cirque Du Freak, #5)",Darren Shan,2001.0,4.25,
4917,"The Bourne Objective (Jason Bourne, #8)","Eric Van Lustbader, Robert Ludlum",2010.0,4.07,eng
4918,"The Score (Off-Campus, #3)",Elle Kennedy,2016.0,4.27,eng
4919,"Even Now (Lost Love, #1)",Karen Kingsbury,2005.0,4.26,en-US
4920,Testimony,Anita Shreve,2008.0,3.54,en-US
4921,"Magic Rises (Kate Daniels, #6)",Ilona Andrews,2013.0,4.49,eng
4922,"Whispers Under Ground (Peter Grant, #3)",Ben Aaronovitch,2012.0,4.16,eng
4923,"Unlucky 13 (Womenâs Murder Club, #13)","James Patterson, Maxine Paetro",2014.0,3.94,eng
4924,The Best Laid Plans,Sidney Sheldon,1997.0,3.66,eng
4925,Nation,Terry Pratchett,2008.0,4.05,en-US
4926,"Secrets of a Summer Night (Wallflowers, #1)",Lisa Kleypas,2004.0,4.05,eng
4927,"Red: The Heroic Rescue (The Circle, #2)",Ted Dekker,2004.0,4.3,eng
4928,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",Louise Penny,2011.0,4.29,eng
4929,"White Hot Kiss (The Dark Elements, #1)",Jennifer L. Armentrout,2014.0,4.28,eng
4930,Pandora Hearts 1å·»,"Jun Mochizuki, æææ·³",2006.0,4.2,jpn
4931,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,1931.0,4.25,en-US
4932,Lit,Mary Karr,2008.0,3.88,eng
4933,"Dragonsdawn (Pern, #9)",Anne McCaffrey,1988.0,4.17,
4934,Mockingbird,Kathryn Erskine,2010.0,4.18,eng
4935,28 Ø­Ø±Ù,Ø£Ø­ÙØ¯ Ø­ÙÙÙ,2012.0,3.1,ara
4936,I Kissed Dating Goodbye,Joshua Harris,1996.0,3.61,
4937,"The Egypt Game (Game, #1)",Zilpha Keatley Snyder,1967.0,3.81,eng
4938,Ellen Foster,Kaye Gibbons,1987.0,3.75,eng
4940,Veganomicon: The Ultimate Vegan Cookbook,"Isa Chandra Moskowitz, Terry Hope Romero",2007.0,3.98,
4941,"Test of the Twins (Dragonlance: Legends, #3)","Margaret Weis, Tracy Hickman",1986.0,4.16,eng
4942,Wise Blood,Flannery O'Connor,1952.0,3.88,en-US
4943,KÃ¼rk Mantolu Madonna,Sabahattin Ali,1943.0,4.49,tur
4944,"Running with the Demon (Word & Void, #1)",Terry Brooks,1997.0,3.95,eng
4945,In His Steps,Charles M. Sheldon,1896.0,4.15,
4946,Lothaire (Immortals After Dark #12),Kresley Cole,2012.0,4.43,eng
4947,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",Mo Willems,2007.0,4.28,en-US
4948,"The Whole Truth (A. Shaw, #1)",David Baldacci,2008.0,4.0,eng
4949,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs","Elissa Wall, Lisa Pulitzer",2008.0,3.89,
4950,Out of the Easy,Ruta Sepetys,2013.0,4.05,eng
4951,Batman: The Man Who Laughs,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",2005.0,4.09,eng
4952,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,2005.0,4.26,eng
4953,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,2014.0,4.2,eng
4954,"The Fallen Star (Fallen Star, #1)",Jessica Sorensen,2011.0,3.91,
4955,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Stephen R. Donaldson,1977.0,3.99,
4956,My Booky Wook,Russell Brand,2007.0,3.42,en-GB
4957,"Shadow Spell (The Cousins O'Dwyer Trilogy, #2)",Nora Roberts,2014.0,4.0,en-US
4958,Just My Type: A Book About Fonts,Simon Garfield,2010.0,3.79,en-US
4959,"Promises in Death (In Death, #28)",J.D. Robb,2009.0,4.4,eng
4960,Love Is a Dog from Hell,Charles Bukowski,1977.0,4.16,eng
4961,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,2015.0,4.31,eng
4962,The Zombie Room,R.D. Ronald,2012.0,3.61,eng
4963,The Analyst,John Katzenbach,2002.0,4.12,eng
4964,Shades of Grey,Jasper Fforde,2009.0,4.14,eng
4965,"That Was Then, This Is Now",S.E. Hinton,1971.0,3.89,en-US
4966,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)","Trenton Lee Stewart, Del Roy",2009.0,4.28,
4967,The Family Fang,Kevin    Wilson,2011.0,3.6,en-US
4968,The Pursuit of Happyness,Chris Gardner,2006.0,4.17,
4969,Min kamp 1 (Min kamp #1),Karl Ove KnausgÃ¥rd,2009.0,4.08,nor
4970,"A Red Herring Without Mustard (Flavia de Luce, #3)",Alan Bradley,2011.0,4.07,eng
4971,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,1994.0,4.2,eng
4972,Straight Man,Richard Russo,1997.0,4.02,eng
4973,The Moviegoer,Walker Percy,1961.0,3.7,en-CA
4974,The Cherry Orchard,"Anton Chekhov, Tom    Murphy",1904.0,3.68,eng
4975,"11 Birthdays (Willow Falls, #1)",Wendy Mass,2009.0,4.18,eng
4976,Unfinished Tales of NÃºmenor and Middle-Earth,"J.R.R. Tolkien, Christopher Tolkien",1980.0,3.93,
4977,"Sisterhood Everlasting (Sisterhood, #5)",Ann Brashares,2011.0,3.9,eng
4978,Infinity Welcomes Careful Drivers (Red Dwarf #1),Grant Naylor,1989.0,4.03,eng
4979,Coyote Blue,Christopher Moore,1994.0,3.75,en-US
4980,ÙÙØ¶Ù Ø§ÙØ­ÙØ§Ø³,"Ø£Ø­ÙØ§Ù ÙØ³ØªØºØ§ÙÙÙ, Ahlam Mosteghanemi",1997.0,3.83,ara
4981,Orthodoxy,G.K. Chesterton,1908.0,4.23,eng
4982,Fancy Nancy,"Jane O'Connor, Robin Preiss Glasser",2005.0,4.15,
4983,The Heart of the Matter,Graham Greene,1948.0,3.98,eng
4984,"The Long Haul (Diary of a Wimpy Kid, #9)",Jeff Kinney,2014.0,4.33,eng
4985,"Talking to Dragons (Enchanted Forest Chronicles, #4)","Patricia C. Wrede, Peter de SÃ¨ve",1985.0,4.19,en-US
4986,Sail,"James Patterson, Howard Roughan",2008.0,3.8,eng
4987,The Sleeper and the Spindle,"Neil Gaiman, Chris Riddell",2014.0,3.9,eng
4988,A Fall of Marigolds,Susan Meissner,2014.0,4.04,
4989,"Beauty's Punishment (Sleeping Beauty, #2)","A.N. Roquelaure, Anne Rice",1984.0,3.62,en-US
4990,"The Negotiator (O'Malley, #1)",Dee Henderson,2000.0,4.32,eng
4991,Can Love Happen Twice?,Ravinder Singh,2011.0,3.31,eng
4992,"A Lion Among Men (The Wicked Years, #3)","Gregory Maguire, Douglas Smith",2008.0,3.29,en-US
4993,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,1994.0,4.02,eng
4994,This Boy's Life,Tobias Wolff,1989.0,3.98,eng
4995,"Patient Zero (Joe Ledger, #1)",Jonathan Maberry,2009.0,3.98,en-US
4996,Death Comes for the Archbishop,Willa Cather,1927.0,3.88,eng
4997,"Fair Game (Alpha & Omega, #3)",Patricia Briggs,2012.0,4.34,en-US
4998,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,2013.0,4.26,eng
4999,Tartuffe,"MoliÃ¨re, Martin Sorrell",1664.0,3.66,eng
5000,Passion Unleashed (Demonica #3),Larissa Ione,2009.0,4.32,eng
5001,"High School Debut, Vol. 01 (High School Debut, #1)",Kazune Kawahara,2004.0,4.11,en-GB
5002,ÙÙ Ø¯ÙØ³ÙØ¨Ø± ØªÙØªÙÙ ÙÙ Ø§ÙØ£Ø­ÙØ§Ù,Ø£Ø«ÙØ± Ø¹Ø¨Ø¯Ø§ÙÙÙ Ø§ÙÙØ´ÙÙ,2011.0,3.33,ara
5003,Just for You (Little Critter),Mercer Mayer,1975.0,4.25,eng
5004,Amazonia,James Rollins,2002.0,4.11,eng
5005,Feeling Good: The New Mood Therapy,David D. Burns,1980.0,3.95,en-US
5006,Blue Smoke,Nora Roberts,2005.0,3.97,eng
5007,"Predator (Kay Scarpetta, #14)",Patricia Cornwell,2005.0,3.67,en-US
5008,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,1986.0,4.13,
5009,Oblomov,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859.0,4.0,eng
5010,"Inca Gold (Dirk Pitt, #12)",Clive Cussler,1994.0,3.96,eng
5011,Delicious!,Ruth Reichl,2014.0,3.75,eng
5012,NurtureShock: New Thinking About Children,"Po Bronson, Ashley Merryman",2008.0,4.04,en-US
5013,"Wild Fire (John Corey, #4)",Nelson DeMille,2006.0,3.99,en-US
5014,Two Little Girls in Blue,Mary Higgins Clark,2006.0,3.85,en-US
5015,"Daughter of the Empire (The Empire Trilogy, #1)","Raymond E. Feist, Janny Wurts",1987.0,4.24,eng
5016,"Everlost (Skinjacker, #1)",Neal Shusterman,2006.0,3.94,eng
5017,Dreams of a Dark Warrior (Immortals After Dark #11),Kresley Cole,2011.0,4.39,en-US
5018,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)","John Grisham, Richard Thomas",2010.0,3.72,eng
5019,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,2000.0,4.1,
5020,"A Year Down Yonder (A Long Way from Chicago, #2)",Richard Peck,2000.0,4.1,eng
5021,"Own the Wind (Chaos, #1)",Kristen Ashley,2013.0,4.22,eng
5022,Marina,Carlos Ruiz ZafÃ³n,1999.0,3.99,spa
5023,My Name Is Memory,Ann Brashares,2010.0,3.7,eng
5024,Written on the Body,Jeanette Winterson,1992.0,4.08,en-US
5025,"Tiger's Voyage (The Tiger Saga, #3)",Colleen Houck,2011.0,4.35,eng
5026,"Dead and Alive (Dean Koontz's Frankenstein, #3)",Dean Koontz,2009.0,4.01,eng
5027,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,1999.0,4.02,en-US
5028,The Going-To-Bed Book,Sandra Boynton,1982.0,4.22,en-US
5029,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",Louise Rennison,2001.0,3.97,en-US
5030,"Desecration (Left Behind, #9)","Tim LaHaye, Jerry B. Jenkins",2001.0,4.0,en-US
5031,Redeployment,Phil Klay,2014.0,3.98,eng
5032,Going Bovine,Libba Bray,2009.0,3.65,eng
5033,The Postman Always Rings Twice,James M. Cain,1934.0,3.81,eng
5034,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",Carrie Ryan,2010.0,3.91,en-US
5035,Shadow Divers,Robert Kurson,2004.0,4.26,eng
5036,Moon Over Manifest,Clare Vanderpool,2010.0,4.02,eng
5037,The Glass Palace,Amitav Ghosh,2000.0,3.94,eng
5038,Chopsticks,"Jessica Anthony, Rodrigo Corral",2012.0,3.72,eng
5039,Every Fifteen Minutes,Lisa Scottoline,2015.0,3.72,en-CA
5040,"The Eye of Minds (The Mortality Doctrine, #1)",James Dashner,2013.0,3.85,eng
5041,"4:50 from Paddington (Miss Marple, #8)",Agatha Christie,1957.0,3.92,eng
5042,"Ceremony in Death (In Death, #5)",J.D. Robb,1997.0,4.26,eng
5043,"Cockroaches (Harry Hole, #2)","Jo NesbÃ¸, Don Bartlett",1998.0,3.71,eng
5044,"Grave Surprise (Harper Connelly, #2)",Charlaine Harris,2006.0,3.88,en-US
5045,"City of the Beasts (Eagle and Jaguar, #1)","Isabel Allende, Margaret Sayers Peden",2002.0,3.69,eng
5046,Ø£ÙÙØ§Ø¯ Ø­Ø§Ø±ØªÙØ§,"Naguib Mahfouz, ÙØ¬ÙØ¨ ÙØ­ÙÙØ¸",1959.0,4.1,ara
5047,"The Scar (Bas-Lag, #2)",China MiÃ©ville,2002.0,4.15,eng
5048,"Haunted (The Mediator, #5)",Meg Cabot,2003.0,4.15,eng
5049,"Dragondrums (Harper Hall, #3)",Anne McCaffrey,1979.0,4.04,eng
5050,The Story of Beautiful Girl,Rachel Simon,2011.0,3.92,
5051,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel,1999.0,3.74,en-US
5052,Mila 18,Leon Uris,1961.0,4.27,eng
5053,Drawing from Memory,Allen Say,2011.0,3.81,eng
5054,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh,2008.0,3.93,eng
5055,Nightfall,"Isaac Asimov, Robert Silverberg",1970.0,4.01,eng
5056,How I Became a Pirate,"Melinda Long, David Shannon",2003.0,4.07,eng
5057,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,1975.0,4.08,en-US
5058,Last Night in Twisted River,John Irving,2009.0,3.74,eng
5059,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,2011.0,3.54,eng
5060,"Bite Club (The Morganville Vampires, #10)",Rachel Caine,2011.0,4.23,eng
5061,A Matter of Honor,Jeffrey Archer,1985.0,3.9,
5062,Mr. Perfect,Linda Howard,2000.0,4.07,eng
5063,"Up to Me (The Bad Boys, #2)",M. Leighton,2013.0,4.12,eng
5064,"Waking Up Married (Waking Up, #1)",Mira Lyn Kelly,2012.0,3.53,en-US
5065,No Time for Goodbye (No Time For Goodbye #1),Linwood Barclay,2007.0,4.0,eng
5066,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",Katherine Hannigan,2004.0,3.86,eng
5067,"The Dragon Keeper (Rain Wild Chronicles, #1)",Robin Hobb,2009.0,3.93,eng
5068,A Sand County Almanac and Sketches Here and There,Aldo Leopold,1949.0,4.24,
5069,Lassie Come-Home,"Eric Knight, Marguerite Kirmse",1940.0,4.16,
5070,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","T. Colin Campbell, Thomas M. Campbell II",2001.0,4.21,en-GB
5071,The Gruffalo,"Julia Donaldson, Axel Scheffler",1999.0,4.47,eng
5072,"The Salmon of Doubt (Dirk Gently, #3)",Douglas Adams,2002.0,3.92,eng
5073,The City and the Stars,Arthur C. Clarke,1956.0,4.08,eng
5074,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)","Sui Ishida, ç³ç° ã¹ã¤",2012.0,4.43,fre
5075,"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell,2003.0,3.85,en-US
5076,Brief Interviews with Hideous Men,David Foster Wallace,1999.0,3.88,eng
5077,All Around the Town,Mary Higgins Clark,1992.0,3.94,
5078,"L.A. Candy (L.A. Candy, #1)",Lauren Conrad,2009.0,3.36,en-US
5079,The Siren,Kiera Cass,2009.0,3.78,eng
5080,The Quiet Game,Greg Iles,1999.0,4.17,eng
5081,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,1996.0,3.9,eng
5082,Headhunters,"Jo NesbÃ¸, Don Bartlett",2008.0,3.78,eng
5083,"The Messenger (Gabriel Allon, #6)",Daniel Silva,2006.0,4.18,eng
5084,The Sheltering Sky,Paul Bowles,1949.0,3.92,eng
5085,The Rest of Us Just Live Here,Patrick Ness,2015.0,3.76,eng
5086,The Lady Elizabeth,Alison Weir,2008.0,3.97,eng
5087,The Astronaut Wives Club,Lily Koppel,2013.0,3.26,eng
5088,The Man Who Was Thursday: A Nightmare,"G.K. Chesterton, Jonathan Lethem",1908.0,3.85,eng
5089,Cheaper by the Dozen,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948.0,3.99,eng
5090,The Monster of Florence,"Douglas Preston, Mario Spezi",2008.0,3.72,en-US
5091,Winter's Bone,Daniel Woodrell,2006.0,3.92,eng
5092,"Seduced by Moonlight (Merry Gentry, #3)",Laurell K. Hamilton,2004.0,4.05,eng
5093,"Sword Song (The Saxon Stories, #4)",Bernard Cornwell,2007.0,4.28,en-US
5094,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Jessica Seinfeld,2007.0,3.39,en-US
5095,The Weight of Water,Anita Shreve,1997.0,3.62,eng
5096,"Music of the Heart (Runaway Train, #1)",Katie Ashley,2013.0,4.0,eng
5097,Scarlet Feather,Maeve Binchy,2000.0,3.93,eng
5098,"Truth (Consequences, #2)",Aleatha Romig,2012.0,4.38,eng
5099,"The Last Hero (Discworld, #27; Rincewind #7)","Terry Pratchett, Paul Kidby",2001.0,4.15,eng
5100,Fantastic Voyage,Isaac Asimov,1966.0,3.89,
5101,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,1998.0,4.3,en-US
5102,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,2011.0,3.93,
5103,"The English Girl (Gabriel Allon, #13)",Daniel Silva,2013.0,4.08,eng
5104,Clara and Mr. Tiffany,Susan Vreeland,2010.0,3.71,
5105,The Geography of You and Me,Jennifer E. Smith,2014.0,3.68,eng
5106,"Angel (Angel, #1)",L.A. Weatherly,2010.0,3.89,eng
5107,"Seeds of Rebellion (Beyonders, #2)",Brandon Mull,2012.0,4.25,eng
5108,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,1999.0,4.04,en-US
